orgnr,company_id,company_name,company_type,homepage,email,phone,address,segment_names,nace_codes,foundation_year,employees_latest,accounts_last_year,created_at,updated_at
5562068238,5562068238,Målerås Mekaniska Aktiebolag,AB,,,,"{""addressLine"": ""Industrigatan 1"", ""postPlace"": ""Målerås"", ""postCode"": null, ""city"": ""Målerås"", ""county"": null, ""country"": ""Sweden""}","[""Bilar"",""Bilar - tillverkning"",""Producenter""]","[""29320 Tillverkning av andra delar och tillbehör till motorfordon""]",1980,44,,2025-11-07T09:37:21.329809,2025-11-07T09:37:21.329810
5566601802,5566601802,Måleri & Fastighetsservice Gröndals AB,AB,,,,"{""addressLine"": ""Källängsvägen 2"", ""postPlace"": ""Segeltorp"", ""postCode"": null, ""city"": ""Segeltorp"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Måleriarbeten"",""Fastighetsförvaltning""]","[""43341 Måleriarbeten"",""81100 Fastighetsrelaterade stödtjänster""]",2004,23,,2025-11-07T09:37:21.329811,2025-11-07T09:37:21.329811
5566204748,5566204748,Måla i Skåne Aktiebolag,AB,,,,"{""addressLine"": ""Bronsyxegatan 9 b"", ""postPlace"": ""Malmö"", ""postCode"": null, ""city"": ""Malmö"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Måleriarbeten""]","[""43341 Måleriarbeten"",""43330 Golv- och väggbeläggningsarbeten""]",2001,64,,2025-11-07T09:37:21.329812,2025-11-07T09:37:21.329813
5567251482,5567251482,Måbra Förskolor AB,AB,,,,"{""addressLine"": ""Lövmovägen 57"", ""postPlace"": ""Upplands Väsby"", ""postCode"": null, ""city"": ""Upplands Väsby"", ""county"": null, ""country"": ""Sweden""}","[""Skolor och utbildning""]","[""85100 Förskoleutbildning""]",2007,119,,2025-11-07T09:37:21.329814,2025-11-07T09:37:21.329814
5568732662,5568732662,Mälaröarnas Hemtjänst AB,AB,,,,"{""addressLine"": ""Tegelbruksvägen 8"", ""postPlace"": ""Ekerö"", ""postCode"": null, ""city"": ""Ekerö"", ""county"": null, ""country"": ""Sweden""}","[""Omvårdnad och omsorg""]","[""88101 Öppna sociala insatser för äldre personer""]",2011,68,,2025-11-07T09:37:21.329817,2025-11-07T09:37:21.329818
5564489200,5564489200,Mälartak Entreprenad AB,AB,,,,"{""addressLine"": ""Vattenkraftsvägen 5"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""43912 Takarbeten av andra material än plåt""]",1992,31,,2025-11-07T09:37:21.329819,2025-11-07T09:37:21.329819
5565541470,5565541470,Mälarenergi Försäljning AB,AB,,,,"{""addressLine"": ""Sjöhagsvägen 3"", ""postPlace"": ""Västerås"", ""postCode"": null, ""city"": ""Västerås"", ""county"": null, ""country"": ""Sweden""}","[""Energihandel""]","[""35140 Handel med elektricitet""]",1998,13,,2025-11-07T09:37:21.329828,2025-11-07T09:37:21.329829
5566642111,5566642111,Mälardalens Värmepumpscenter AB,AB,,,,"{""addressLine"": ""Kungsgatan 65"", ""postPlace"": ""Eskilstuna"", ""postCode"": null, ""city"": ""Eskilstuna"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""43221 Värme- och sanitetsarbeten""]",2004,25,,2025-11-07T09:37:21.329830,2025-11-07T09:37:21.329831
5566968102,5566968102,Mälardalens Spår och Anläggning AB,AB,,,,"{""addressLine"": null, ""postPlace"": null, ""postCode"": null, ""city"": null, ""county"": ""Stockholm"", ""country"": ""Sweden""}","[""Byggmästare"",""Entreprenörer""]","[""43120 Mark- och grundarbeten""]",2006,26,,2025-11-07T09:37:21.329832,2025-11-07T09:37:21.329832
5565990248,5565990248,Mälardalens Mur och Puts AB,AB,,,,"{""addressLine"": ""Skälbygatan 7"", ""postPlace"": ""Enköping"", ""postCode"": null, ""city"": ""Enköping"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet""]",2000,31,,2025-11-07T09:37:21.329833,2025-11-07T09:37:21.329834
5564033297,5564033297,Mälardalens Fönsterrenovering AB,AB,,,,"{""addressLine"": ""Glimmervägen 6"", ""postPlace"": ""Huddinge"", ""postCode"": null, ""city"": ""Huddinge"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Företagsutveckling""]","[""41200 Byggande av bostadshus och andra byggnader"",""70220 Konsultverksamhet avseende företags organisation""]",1990,38,,2025-11-07T09:37:21.329835,2025-11-07T09:37:21.329836
5569148264,5569148264,Mälardalens Bostadsrättsförvaltning MBF AB,AB,,,,"{""addressLine"": ""Källgatan 14"", ""postPlace"": ""Västerås"", ""postCode"": null, ""city"": ""Västerås"", ""county"": null, ""country"": ""Sweden""}","[""Fastighetsbolag, lokaler""]","[""68201 Uthyrning och förvaltning av egna eller arrenderade bostäder""]",2012,31,,2025-11-07T09:37:21.329837,2025-11-07T09:37:21.329837
5590833561,5590833561,Mälardalens Asfalt AB,AB,,,,"{""addressLine"": ""Musseronvägen 18"", ""postPlace"": ""Västerås"", ""postCode"": null, ""city"": ""Västerås"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Väganordningar, trafikanordningar, vägarbeten"",""Entreprenörer""]","[""42110 Anläggning av vägar och motorvägar"",""43120 Mark- och grundarbeten""]",2016,17,,2025-11-07T09:37:21.329838,2025-11-07T09:37:21.329839
5561222612,5561222612,Mählqvist Rör Aktiebolag,AB,,,,"{""addressLine"": ""Hantverksgatan 25"", ""postPlace"": ""Vingåker"", ""postCode"": null, ""city"": ""Vingåker"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""43221 Värme- och sanitetsarbeten""]",1969,44,,2025-11-07T09:37:21.329843,2025-11-07T09:37:21.329844
5561212282,5561212282,Mählers Smide AB,AB,,,,"{""addressLine"": ""Västerås 105"", ""postPlace"": ""Sollefteå"", ""postCode"": null, ""city"": ""Sollefteå"", ""county"": null, ""country"": ""Sweden""}","[""Metaller, legeringar"",""Metaller, legeringar - Produktion"",""Producenter""]","[""25110 Tillverkning av metallstommar och delar därav""]",1968,29,,2025-11-07T09:37:21.329845,2025-11-07T09:37:21.329846
5568480700,5568480700,Myra Assistans AB,AB,,,,"{""addressLine"": ""Fosievägen 6"", ""postPlace"": ""Malmö"", ""postCode"": null, ""city"": ""Malmö"", ""county"": null, ""country"": ""Sweden""}","[""Omvårdnad och omsorg""]","[""88102 Öppna sociala insatser för personer med funktionshinder""]",2011,132,,2025-11-07T09:37:21.329849,2025-11-07T09:37:21.329849
5566494208,5566494208,Myori Nordic AB,AB,,,,"{""addressLine"": ""Citadellsvägen 23"", ""postPlace"": ""Malmö"", ""postCode"": null, ""city"": ""Malmö"", ""county"": null, ""country"": ""Sweden""}","[""Postorder/e-handel""]","[""47911 Postorderhandel och detaljhandel på Internet med brett sortiment""]",2003,5,,2025-11-07T09:37:21.329851,2025-11-07T09:37:21.329851
5569103673,5569103673,MyVi Konsult Mitt AB,AB,,,,"{""addressLine"": ""Forskargatan 3"", ""postPlace"": ""Borlänge"", ""postCode"": null, ""city"": ""Borlänge"", ""county"": null, ""country"": ""Sweden""}","[""Datakonsulter"",""Konsulter""]","[""62020 Datakonsultverksamhet""]",2012,31,,2025-11-07T09:37:21.329854,2025-11-07T09:37:21.329855
5568803216,5568803216,MyVi AB,AB,,,,"{""addressLine"": ""Forskargatan 3"", ""postPlace"": ""Borlänge"", ""postCode"": null, ""city"": ""Borlänge"", ""county"": null, ""country"": ""Sweden""}","[""Byggentreprenader-Infrastruktur"",""Konsulter"",""Teknikkonsulter""]","[""71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik""]",2012,1,,2025-11-07T09:37:21.329860,2025-11-07T09:37:21.329862
5592441025,5592441025,MySpeaker Scandinavia AB,AB,,,,"{""addressLine"": ""Söder Mälarstrand 21"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Konsulter"",""Skolor och utbildning""]","[""74900 Övrig verksamhet inom juridik, ekonomi, vetenskap och teknik"",""85600 Stödverksamhet för utbildningsväsendet""]",2020,11,,2025-11-07T09:37:21.329863,2025-11-07T09:37:21.329863
5592696370,5592696370,Mutares Nordics AB,AB,,,,"{""addressLine"": ""Birger Jarlsgatan 12"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Finansbolag, finansiella tjänster"",""Företagsutveckling"",""Värdepappershandel""]","[""64993 Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare"",""70220 Konsultverksamhet avseende företags organisation""]",2020,9,,2025-11-07T09:37:21.329866,2025-11-07T09:37:21.329867
5562411511,5562411511,Music Tribe Brands SE1 AB,AB,,,,"{""addressLine"": ""Bäckstensgatan 13"", ""postPlace"": ""Mölndal"", ""postCode"": null, ""city"": ""Mölndal"", ""county"": null, ""country"": ""Sweden""}","[""Konsulter"",""Teknikkonsulter""]","[""71123 Teknisk konsultverksamhet inom elteknik"",""71129 Övrig teknisk konsultverksamhet""]",1984,37,,2025-11-07T09:37:21.329874,2025-11-07T09:37:21.329874
5562988229,5562988229,Munktorps Träförädling Aktiebolag,AB,,,,"{""addressLine"": ""Bålstavägen 4"", ""postPlace"": ""Köping"", ""postCode"": null, ""city"": ""Köping"", ""county"": null, ""country"": ""Sweden""}","[""Sågverk"",""Trävaror"",""Producenter"",""Trävaror - produktion""]","[""16102 Hyvling av trä"",""16239 Tillverkning av övriga byggnads- och inredningssnickerier"",""16101 Sågning av trä""]",1987,30,,2025-11-07T09:37:21.329875,2025-11-07T09:37:21.329876
5565460218,5565460218,Munkfors Sawmill Support Aktiebolag,AB,,,,"{""addressLine"": ""Industrivägen 1"", ""postPlace"": ""Munkfors"", ""postCode"": null, ""city"": ""Munkfors"", ""county"": null, ""country"": ""Sweden""}","[""Verktyg - Elverktyg"",""Producenter"",""Verktyg och redskap"",""Verktyg och redskap - tillverkning""]","[""25730 Tillverkning av verktyg och redskap""]",1997,30,,2025-11-07T09:37:21.329877,2025-11-07T09:37:21.329878
5564459906,5564459906,Munkebo Lantbruks Aktiebolag,AB,,,,"{""addressLine"": ""Munkebo Gård"", ""postPlace"": ""Hjo"", ""postCode"": null, ""city"": ""Hjo"", ""county"": null, ""country"": ""Sweden""}","[""Jordbruk"",""Jordbruk - boskap och djurhållning"",""Jordbruk - odling""]","[""01472 Uppfödning av fjäderfä, ej äggproduktion"",""01110 Odling av spannmål (utom ris), baljväxter och oljeväxter""]",1992,5,,2025-11-07T09:37:21.329883,2025-11-07T09:37:21.329884
5567903140,5567903140,Munkagrodden AB,AB,,,,"{""addressLine"": ""Mästaregatan 1"", ""postPlace"": ""Munka-Ljungby"", ""postCode"": null, ""city"": ""Munka-Ljungby"", ""county"": null, ""country"": ""Sweden""}","[""Jordbruk"",""Jordbruk - odling""]","[""01134 Odling av grönsaker (köksväxter) i växthus""]",2009,17,,2025-11-07T09:37:21.329885,2025-11-07T09:37:21.329885
5562722594,5562722594,MultiNet Interactive AB,AB,,,,"{""addressLine"": ""Västra Järnvägsgatan 3"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Datautveckling, systemutveckling, programutveckling""]","[""58290 Utgivning av annan programvara""]",1986,28,,2025-11-07T09:37:21.329891,2025-11-07T09:37:21.329892
5564764743,5564764743,Mullmäster Aktiebolag,AB,,,,"{""addressLine"": ""Larstorp"", ""postPlace"": ""Aneby"", ""postCode"": null, ""city"": ""Aneby"", ""county"": null, ""country"": ""Sweden""}","[""Kemikalier, industrikemikalier"",""Gödningsmedel"",""Gödningsmedel - produktion"",""Producenter""]","[""20150 Tillverkning av gödselmedel och kväveprodukter""]",1993,9,,2025-11-07T09:37:21.329895,2025-11-07T09:37:21.329895
5591429393,5591429393,Mpresiv AB,AB,,,,"{""addressLine"": ""Vare 44"", ""postPlace"": ""Varberg"", ""postCode"": null, ""city"": ""Varberg"", ""county"": null, ""country"": ""Sweden""}","[""Bilar"",""Uthyrning""]","[""45110 Handel med personbilar och lätta motorfordon"",""77110 Uthyrning och leasing av personbilar och lätta motorfordon""]",2017,3,,2025-11-07T09:37:21.329908,2025-11-07T09:37:21.329909
5592236086,5592236086,Movesta Hem AB,AB,,,,"{""addressLine"": null, ""postPlace"": null, ""postCode"": null, ""city"": null, ""county"": ""Stockholm"", ""country"": ""Sweden""}","[""Byggmästare"",""Fastighetsbolag, lokaler""]","[""41200 Byggande av bostadshus och andra byggnader"",""68100 Handel med egna fastigheter""]",2019,,,2025-11-07T09:37:21.329914,2025-11-07T09:37:21.329915
5565396503,5565396503,Motum Port AB,AB,,,,"{""addressLine"": ""Roxengatan 3"", ""postPlace"": ""Linköping"", ""postCode"": null, ""city"": ""Linköping"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Elinstallationer""]","[""43210 Elinstallationer"",""43290 Andra bygginstallationer""]",1997,28,,2025-11-07T09:37:21.329925,2025-11-07T09:37:21.329925
5566276191,5566276191,Motum Närke AB,AB,,,,"{""addressLine"": ""Elementvägen 9"", ""postPlace"": ""Örebro"", ""postCode"": null, ""city"": ""Örebro"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""43290 Andra bygginstallationer""]",2002,21,,2025-11-07T09:37:21.329926,2025-11-07T09:37:21.329927
5569724197,5569724197,MotorCenter i Helsingland AB,AB,,,,"{""addressLine"": ""Norrborn 1004"", ""postPlace"": ""Bollnäs"", ""postCode"": null, ""city"": ""Bollnäs"", ""county"": null, ""country"": ""Sweden""}","[""Bilar"",""Bilreparationer"",""Uthyrning""]","[""45110 Handel med personbilar och lätta motorfordon"",""45201 Allmän service och reparation av motorfordon utom motorcyklar"",""77110 Uthyrning och leasing av personbilar och lätta motorfordon""]",2014,11,,2025-11-07T09:37:21.329938,2025-11-07T09:37:21.329939
5564665932,5564665932,Motor Väst Aktiebolag,AB,,,,"{""addressLine"": ""Norra Bohusvägen 20"", ""postPlace"": ""Hällevadsholm"", ""postCode"": null, ""city"": ""Hällevadsholm"", ""county"": null, ""country"": ""Sweden""}","[""Bilar"",""Bilreparationer""]","[""45201 Allmän service och reparation av motorfordon utom motorcyklar""]",1993,19,,2025-11-07T09:37:21.329942,2025-11-07T09:37:21.329942
5568519242,5568519242,Motor Finance Sweden AB,AB,,,,"{""addressLine"": ""Murmästarvägen 1"", ""postPlace"": ""Skärholmen"", ""postCode"": null, ""city"": ""Skärholmen"", ""county"": null, ""country"": ""Sweden""}","[""Bilar"",""Finansbolag, finansiella tjänster""]","[""64910 Finansiell leasing"",""45110 Handel med personbilar och lätta motorfordon""]",2011,,,2025-11-07T09:37:21.329943,2025-11-07T09:37:21.329944
5565402053,5565402053,Motivera Sverige AB,AB,,,,"{""addressLine"": ""Bultvägen 4"", ""postPlace"": ""Uddevalla"", ""postCode"": null, ""city"": ""Uddevalla"", ""county"": null, ""country"": ""Sweden""}","[""Skolor och utbildning""]","[""85599 Diverse övrig utbildning""]",1997,33,,2025-11-07T09:37:21.329945,2025-11-07T09:37:21.329946
5591760029,5591760029,Moskogen Miljö AB,AB,,,,"{""addressLine"": ""Moskogen 101"", ""postPlace"": ""Kalmar"", ""postCode"": null, ""city"": ""Kalmar"", ""county"": null, ""country"": ""Sweden""}","[""Renhållningsentreprenörer, avfallshantering"",""Producenter"",""Övrig tillverkning"",""Avfallshantering""]","[""38210 Behandling och bortskaffande av icke-farligt avfall"",""32990 Diverse övrig tillverkning"",""38220 Behandling och bortskaffande av farligt avfall"",""38110 Insamling av icke-farligt avfall"",""38320 Återvinning av källsorterat material""]",2018,,,2025-11-07T09:37:21.329952,2025-11-07T09:37:21.329952
5561774166,5561774166,Morneon Fasad Aktiebolag,AB,,,,"{""addressLine"": ""Santessons väg 7"", ""postPlace"": ""Arlöv"", ""postCode"": null, ""city"": ""Arlöv"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Fasadbehandling""]","[""43310 Puts-, fasad- och stuckatörsarbeten"",""43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet""]",1973,30,,2025-11-07T09:37:21.329958,2025-11-07T09:37:21.329959
5568566748,5568566748,Moresco Projektledning AB,AB,,,,"{""addressLine"": ""Humlegatan 1 a"", ""postPlace"": ""Malmö"", ""postCode"": null, ""city"": ""Malmö"", ""county"": null, ""country"": ""Sweden""}","[""Byggentreprenader-Infrastruktur"",""Konsulter"",""Teknikkonsulter""]","[""71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik""]",2011,26,,2025-11-07T09:37:21.329962,2025-11-07T09:37:21.329962
5568499387,5568499387,More Biogas Småland AB,AB,,,,"{""addressLine"": ""Mosekrogsvägen 2"", ""postPlace"": ""Läckeby"", ""postCode"": null, ""city"": ""Läckeby"", ""county"": null, ""country"": ""Sweden""}","[""Oljor, oljeprodukter"",""Gasproduktion"",""Producenter""]","[""35210 Framställning av gas""]",2011,,,2025-11-07T09:37:21.329964,2025-11-07T09:37:21.329964
5567879084,5567879084,Mora Transport & Logistik AB,AB,,,,"{""addressLine"": ""Fällrisvägen 6"", ""postPlace"": ""Mora"", ""postCode"": null, ""city"": ""Mora"", ""county"": null, ""country"": ""Sweden""}","[""Transportförmedling"",""Åkerier""]","[""49410 Vägtransport, godstrafik""]",2009,35,,2025-11-07T09:37:21.329967,2025-11-07T09:37:21.329968
5591252696,5591252696,Moonlight Shadow AB,AB,,,,"{""addressLine"": ""Strandvägen 17 3tr"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Restauranger""]","[""56100 Restaurangverksamhet""]",2017,28,,2025-11-07T09:37:21.329970,2025-11-07T09:37:21.329971
5591920367,5591920367,Monu AB,AB,,,,"{""addressLine"": ""Tulegatan 4"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""IT - övrigt""]","[""62090 Andra IT- och datatjänster""]",2019,5,,2025-11-07T09:37:21.329972,2025-11-07T09:37:21.329972
5564757820,5564757820,Montico Kompetensutveckling AB,AB,,,,"{""addressLine"": ""Västra Vägen 14"", ""postPlace"": ""Tranås"", ""postCode"": null, ""city"": ""Tranås"", ""county"": null, ""country"": ""Sweden""}","[""Skolor och utbildning""]","[""85594 Personalutbildning"",""85591 Arbetsmarknadsutbildning"",""85312 Kommunal vuxenutbildning o.d.""]",1993,55,,2025-11-07T09:37:21.329974,2025-11-07T09:37:21.329974
5561520064,5561520064,Mohems Entreprenad AB,AB,,,,"{""addressLine"": ""Mohemsvägen 20 Mohem"", ""postPlace"": ""Färila"", ""postCode"": null, ""city"": ""Färila"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Entreprenörer""]","[""43120 Mark- och grundarbeten""]",1971,15,,2025-11-07T09:37:21.330005,2025-11-07T09:37:21.330005
5566344734,5566344734,Mofab Centrum AB,AB,,,,"{""addressLine"": ""Kungsholmstorg 1"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Fastighetsbolag, lokaler""]","[""68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler""]",2002,,,2025-11-07T09:37:21.330007,2025-11-07T09:37:21.330007
5565353611,5565353611,Modulsystem i Kalix AB,AB,,,,"{""addressLine"": ""Bangårdsvägen 3"", ""postPlace"": ""Kalix"", ""postCode"": null, ""city"": ""Kalix"", ""county"": null, ""country"": ""Sweden""}","[""Metaller, legeringar"",""Metaller, legeringar - Produktion"",""Producenter""]","[""25110 Tillverkning av metallstommar och delar därav""]",1996,40,,2025-11-07T09:37:21.330008,2025-11-07T09:37:21.330009
5568292311,5568292311,Modernista Group AB,AB,,,,"{""addressLine"": ""Kvarngatan 10"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Förlagsbyråer""]","[""58110 Bokutgivning""]",2010,16,,2025-11-07T09:37:21.330013,2025-11-07T09:37:21.330014
